RunID,평가일시,GitCommit,EvaluationMode,AgentModel,연도,시험,교시,과목,문항번호,문제,선택지1,선택지2,선택지3,선택지4,선택지5,공식정답,Agent최종답,정답여부,답번호추출상태,AgentRawResponse,AgentActions,호출Tool목록,전체Tool호출횟수,비법률Tool오호출여부,법률Tool자율호출여부,법률Tool호출횟수,모델생성Query,실제RetrievalQuery,검색결과수,검색법령조문,검색Score,법률ToolTrace,검색근거명시상태,CorpusScope,CorpusScope근거법령,CorpusScope분류이유,2024_2026개정위험,개정위험사유,오류
passthrough-2026-09-10T161125_0900-d3ef0a0b,2026-09-10T16:11:25+09:00,00973143a683ada533d46e15bfdb5268443b4ceb,production_agent_passthrough,gpt-5.6-sol,2024,2차,1교시,공인중개사법령 및 중개실무,22,부동산 거래 신고 등에 관한 법령상 토지 거래 허가 구역(이하“허가 구역”이라 함)의 지정에 관한 설명으로 옳은 것은?,허가 구역이 둘 이상의 시·도의 관할 구역에 걸쳐 있는 경우 해당 시·도지사가 공동으로 지정한다.,토지의 투기적인 거래 성행으로 지가가 급격히 상승하는 등의 특별한 사유가 있으면 7년 이내의 기간을 정하여 허가 구역을 지정할 수 있다.,허가 구역의 지정은 시장·군수 또는 구청장이 허가 구역 지정의 통지를 받은 날부터 5일 후에 그 효력이 발생한다.,허가 구역 지정에 관한 공고 내용의 통지를 받은 시장·군수 또는 구청장은 지체 없이 그 공고 내용을 관할 등기소의 장에게 통지해야한다.,"허가 구역 지정에 관한 공고 내용의 통지를 받은 시장·군수 또는 구청장은 그 사실을 7일 이상 공고해야하고, 그 공고 내용을 30일 간 일반이 열람할 수 있도록해야한다.",4,,오류,실행오류,,[],,0,N,N,0,,,0,,,[],indeterminate,in_scope,부동산 거래신고 등에 관한 법률 | 부동산 거래신고 등에 관한 법률 시행령 | 부동산 거래신고 등에 관한 법률 시행규칙,문제 stem의 핵심 근거 법령이 현재 Vector Store 대상에 포함됨,review_required,2024년 시험 정답과 2026년 현행 Vector Store 법령 사이의 개정 영향은 별도 역사 법령 대조 없이는 확정할 수 없음,APIConnectionError: Connection error.
passthrough-2026-09-10T161125_0900-d3ef0a0b,2026-09-10T16:11:25+09:00,00973143a683ada533d46e15bfdb5268443b4ceb,production_agent_passthrough,gpt-5.6-sol,2024,2차,1교시,공인중개사법령 및 중개실무,23,부동산 거래 신고 등에 관한 법령상 부동산 거래 계약의 변경 신고 사항이 아닌 것은?,거래 가격,공동 매수의 경우 매 수인의 추가,거래 지분 비율,거래 대상 부동산의 면적,거래 지분,2,,오류,실행오류,,[],,0,N,N,0,,,0,,,[],indeterminate,in_scope,부동산 거래신고 등에 관한 법률 | 부동산 거래신고 등에 관한 법률 시행령 | 부동산 거래신고 등에 관한 법률 시행규칙,문제 stem의 핵심 근거 법령이 현재 Vector Store 대상에 포함됨,review_required,2024년 시험 정답과 2026년 현행 Vector Store 법령 사이의 개정 영향은 별도 역사 법령 대조 없이는 확정할 수 없음,APIConnectionError: Connection error.
passthrough-2026-09-10T161125_0900-d3ef0a0b,2026-09-10T16:11:25+09:00,00973143a683ada533d46e15bfdb5268443b4ceb,production_agent_passthrough,gpt-5.6-sol,2024,2차,1교시,공인중개사법령 및 중개실무,24,"부동산 거래 신고 등에 관한 법령상 주택 임대차 계약의 신고에 관한 설명으로 옳은 것은?(단, 다른 법률에 따른 신고의 의제는 고려하지 않음)",A 특별 자치 시 소재 주택으로서 보증금이 6 천만 원이고 월 차임이 30 만 원으로 임대차 계약을 신규 체결한 경우 신고 대상이다.,B 시 소재 주택으로서 보증금이 5 천만 원이고 월 차임이 40 만 원으로 임대차 계약을 신규 체결한 경우 신고 대상이 아니다.,자연인 甲과｢지방 공기업 법｣에 따른 지방공사 乙이 신고 대상인 주택 임대차 계약을 체결한 경우 甲과 乙은 관할 신고 관청에 공동으로 신고하여야한다.,C 광역시 D 군 소재 주택으로서 보증금이 1 억 원이고 월 차임이 100 만 원으로 신고된 임대차 계약에서 보증금 및 차임의 증감 없이 임대차 기간만 연장하는 갱신 계약은 신고 대상이 아니다.,개업 공인 중개사가 신고 대상인 주택 임대차 계약을 중개한 경우 해당 개업 공인 중개사가 신고하여야한다.,4,,오류,실행오류,,[],,0,N,N,0,,,0,,,[],indeterminate,in_scope,부동산 거래신고 등에 관한 법률 | 부동산 거래신고 등에 관한 법률 시행령 | 부동산 거래신고 등에 관한 법률 시행규칙,문제 stem의 핵심 근거 법령이 현재 Vector Store 대상에 포함됨,review_required,2024년 시험 정답과 2026년 현행 Vector Store 법령 사이의 개정 영향은 별도 역사 법령 대조 없이는 확정할 수 없음,APIConnectionError: Connection error.
passthrough-2026-09-10T161125_0900-d3ef0a0b,2026-09-10T16:11:25+09:00,00973143a683ada533d46e15bfdb5268443b4ceb,production_agent_passthrough,gpt-5.6-sol,2024,2차,1교시,공인중개사법령 및 중개실무,25,부동산 거래 신고 등에 관한 법령상 부동산 거래 신고에 관한 설명으로 틀린 것은?,거래 당사자 또는 개업 공인 중개사는 부동산 거래 계약 신고 내용 중 거래 지분 비율이 잘못 기재된 경우 신고 관청에 신고 내용의 정정을 신청할 수 있다.,자연인 甲이 단독으로｢주택 법｣상 투기 과열 지구 외에 소재하는 주택을 실제 거래 가격 6 억 원으로 매수한 경우 입주 예정 시기 등 그 주택의 이용 계획은 신고 사항이다.,법인이 주택의 매수자로서 거래 계약을 체결한 경우 임대 등 그 주택의 이용 계획은 신고 사항이다.,부동산의 매수인은 신고인이 부동산 거래 계약 신고 필 증을 발급 받은 때에｢부동산등기특별조치법｣에 따른 검인을 받은 것으로 본다.,개업 공인 중개사가 신고한 후 해당 거래 계약이 해제된 경우 그 계약을 해제한 거래 당사자는 해제가 확정된 날부터 30일 이내에 해당 신고 관청에 단독으로 신고하여야한다.,5,,오류,실행오류,,[],,0,N,N,0,,,0,,,[],indeterminate,in_scope,부동산 거래신고 등에 관한 법률 | 부동산 거래신고 등에 관한 법률 시행령 | 부동산 거래신고 등에 관한 법률 시행규칙,문제 stem의 핵심 근거 법령이 현재 Vector Store 대상에 포함됨,review_required,2024년 시험 정답과 2026년 현행 Vector Store 법령 사이의 개정 영향은 별도 역사 법령 대조 없이는 확정할 수 없음,APIConnectionError: Connection error.
passthrough-2026-09-10T161125_0900-d3ef0a0b,2026-09-10T16:11:25+09:00,00973143a683ada533d46e15bfdb5268443b4ceb,production_agent_passthrough,gpt-5.6-sol,2024,2차,1교시,공인중개사법령 및 중개실무,26,"부동산 거래 신고 등에 관한 법령상 외국인 등의 대한민국 안의 부동산(이하“국내 부동산”이라 함) 취득에 관한 설명으로 틀린 것은?(단, 상호주의에 따른 제한은 고려하지 않음)",정부 간 기구는 외국인 등에 포함된다.,외국의 법령에 따라 설립된 법인이 건축물의 신축으로 국내 부동산을 취득한 때에는 부동산을 취득한 날부터 60일 이내에 신고 관청에 취득 신고를 하여야한다.,외국인이 국내 부동산을 취득하는 교환 계약을 체결하였을 때에는 계약 체결 일부터 60일 이내에 신고 관청에 취득 신고를 하여야한다.,외국인이 국내 부동산을 매수하기 위하여 체결한 매매 계약은 부동산 거래 신고의 대상이다.,국내 부동산을 가지고 있는 대한민국 국민이 외국인으로 변경된 경우 그 외국인이 해당 부동산을 계속 보유하려는 때에는 외국인으로 변경된 날부터 6개월 이내에 신고 관청에 계속 보유 신고를 하여야한다.,2,,오류,실행오류,,[],,0,N,N,0,,,0,,,[],indeterminate,in_scope,부동산 거래신고 등에 관한 법률 | 부동산 거래신고 등에 관한 법률 시행령 | 부동산 거래신고 등에 관한 법률 시행규칙,문제 stem의 핵심 근거 법령이 현재 Vector Store 대상에 포함됨,review_required,2024년 시험 정답과 2026년 현행 Vector Store 법령 사이의 개정 영향은 별도 역사 법령 대조 없이는 확정할 수 없음,APIConnectionError: Connection error.
passthrough-2026-09-10T161125_0900-d3ef0a0b,2026-09-10T16:11:25+09:00,00973143a683ada533d46e15bfdb5268443b4ceb,production_agent_passthrough,gpt-5.6-sol,2024,2차,1교시,공인중개사법령 및 중개실무,27,부동산 거래 신고 등에 관한 법령상‘허가 구역 내 토지 거래에 대한 허가’의 규정이 적용되지 않는 경우를 모두 고른 것은? ㄱ. ｢부동산 거래 신고 등에 관한 법률｣에 따라 외국인이 토지 취득의 허가를 받은 경우 ㄴ. ｢공익사업을 위한 토지 등의 취득 및 보상에 관한 법률｣에 따라 토지를 환매하는 경우 ㄷ. ｢한국 농어촌 공사 및 농지 관리 기금 법｣에 따라 한국농어촌공사가 농지의 매매를 하는 경우,ㄱ,ㄴ,"ㄱ, ㄷ","ㄴ, ㄷ","ㄱ, ㄴ, ㄷ",5,,오류,실행오류,,[],,0,N,N,0,,,0,,,[],indeterminate,in_scope,부동산 거래신고 등에 관한 법률 | 부동산 거래신고 등에 관한 법률 시행령 | 부동산 거래신고 등에 관한 법률 시행규칙,문제 stem의 핵심 근거 법령이 현재 Vector Store 대상에 포함됨,review_required,2024년 시험 정답과 2026년 현행 Vector Store 법령 사이의 개정 영향은 별도 역사 법령 대조 없이는 확정할 수 없음,APIConnectionError: Connection error.
passthrough-2026-09-10T161125_0900-d3ef0a0b,2026-09-10T16:11:25+09:00,00973143a683ada533d46e15bfdb5268443b4ceb,production_agent_passthrough,gpt-5.6-sol,2024,2차,1교시,공인중개사법령 및 중개실무,28,부동산 거래 신고 등에 관한 법령상 부동산 거래 신고의 대상이 아닌 것은?,｢주택 법｣에 따른 조정 대상 지역에 소재하는 주택의 증여 계약,｢공공주택 특별법｣에 따른 부동산의 공급 계약,토지 거래 허가를 받은 토지의 매매 계약,｢택지 개발 촉진법｣에 따른 부동산 공급 계약을 통하여 부동산을 공급받는 자로 선정된 지위의 매매 계약,｢빈집 및 소규모 주택 정비에 관한 특례법｣에 따른 사업 시행 계획 인가로 취득한 입주자로 선정된 지위의 매매 계약,1,,오류,실행오류,,[],,0,N,N,0,,,0,,,[],indeterminate,in_scope,부동산 거래신고 등에 관한 법률 | 부동산 거래신고 등에 관한 법률 시행령 | 부동산 거래신고 등에 관한 법률 시행규칙,문제 stem의 핵심 근거 법령이 현재 Vector Store 대상에 포함됨,review_required,2024년 시험 정답과 2026년 현행 Vector Store 법령 사이의 개정 영향은 별도 역사 법령 대조 없이는 확정할 수 없음,APIConnectionError: Connection error.
passthrough-2026-09-10T161125_0900-d3ef0a0b,2026-09-10T16:11:25+09:00,00973143a683ada533d46e15bfdb5268443b4ceb,production_agent_passthrough,gpt-5.6-sol,2024,2차,1교시,공인중개사법령 및 중개실무,29,甲의 저당권이 설정되어 있는 乙 소유의 X 주택을 丙이 임차하려고한다. 개업 공인 중개사가 중개 의뢰인 丙에게 임대차 계약 체결 후 발생할 수 있는 상황에 관하여 설명한 내용으로 옳은 것은?(다툼이 있으면 판례에 따름),丙이 X 주택을 인도받고 그 주소로 동거하는 자녀의 주민 등록을 이전하면 대항력이 인정되지 않는다.,丙이 부동산 임대차 등기를 한 때에도 X 주택을 인도받고 주민 등록의 이전을 하지 않으면 대항력이 인정되지 않는다.,"乙이 보증금 반환 채권을 담보하기 위하여 丙에게 전세권을 설정해 준 경우, 乙은 丙의 전세권을 양수한 선의의 제3자에게 연체 차임의 공제 주장으로 대항할 수 있다.",丙이 ｢주택임대차보호법｣상 최우선 변제권이 인정되는 소액 임차인인 때에도 甲의 저당권이 실행되면 丙의 임차권은 소멸한다.,"丙이 임대차 계약을 체결한 후 丁이 X 주택에 저당권을 설정 받았는데, 丁이 채권을 변제 받지 못하자 X 주택을 경매한 경우 甲의 저당권과 丙의 임차권은 매각으로 소멸하지 않는다.",4,,오류,실행오류,,[],,0,N,N,0,,,0,,,[],indeterminate,partial_scope,주택임대차보호법,관련 법률 조문은 일부 포함되지만 판례 또는 외부 절차법이 추가로 필요함,review_required,2024년 시험 정답과 2026년 현행 Vector Store 법령 사이의 개정 영향은 별도 역사 법령 대조 없이는 확정할 수 없음,APIConnectionError: Connection error.
passthrough-2026-09-10T161125_0900-d3ef0a0b,2026-09-10T16:11:25+09:00,00973143a683ada533d46e15bfdb5268443b4ceb,production_agent_passthrough,gpt-5.6-sol,2024,2차,1교시,공인중개사법령 및 중개실무,30,개업 공인 중개사가 ｢민사 집행 법｣에 따른 강제 경매에 관하여 중개 의뢰인에게 설명한 내용으로 틀린 것은?,법원이 경매 절차를 개시하는 결정을 할 때에는 동시에 그 부동산의 압류를 명하여야한다.,압류는 부동산에 대한 채무자의 관리·이용에 영향을 미치지 아니한다.,제3자는 권리를 취득할 때에 경매 신청 또는 압류가 있다는 것을 알았을 경우에도 압류에 대항할 수 있다.,경매 개시 결정이 등기된 뒤에 가압류를 한 채권자는 배당 요구를 할 수 있다.,이해관계인은 매각 대금이 모두 지급될 때까지 법원에 경매 개시 결정에 대한 이의 신청을 할 수 있다.,3,,오류,실행오류,,[],,0,N,N,0,,,0,,,[],indeterminate,out_of_scope,,문제 stem의 핵심 법령 또는 판례 주제가 현재 Vector Store 대상에 없음,review_required,2024년 시험 정답과 2026년 현행 Vector Store 법령 사이의 개정 영향은 별도 역사 법령 대조 없이는 확정할 수 없음,APIConnectionError: Connection error.
passthrough-2026-09-10T161125_0900-d3ef0a0b,2026-09-10T16:11:25+09:00,00973143a683ada533d46e15bfdb5268443b4ceb,production_agent_passthrough,gpt-5.6-sol,2024,2차,1교시,공인중개사법령 및 중개실무,31,개업 공인 중개사 甲은｢공인 중개사의 매수 신청 대리인 등록 등에 관한 규칙｣에 따라 매수 신청 대리인으로 등록한 후 乙과 매수 신청 대리에 관한 위임 계약을 체결하였다. 이에 관한 설명으로 옳은 것은?,甲이 법인이고 분 사무소를 1개 둔 경우 매수 신청 대리에 따른 손해 배상 책임을 보장하기 위하여 설정해야하는 보증의 금액은 6 억 원 이상이다.,甲은 매수 신청 대리 사건 카드에 乙에게서 위임 받은 사건에 관한 사항을 기재하고 서명 날인한 후 이를 3년간 보존해야한다.,甲은 매수 신청 대리 대상물에 대한 확인·설명 사항을 서면으로 작성하여 사건 카드에 철하여 3년 간 보존해야하며 乙에게 교부할 필요는 없다.,등기 사항 증명서는 甲이 乙에게 제시할 수 있는 매수 신청 대리 대상물에 대한 설명의 근거 자료에 해당하지 않는다.,甲이 중개 사무소를 이전한 경우 14일 이내에 乙에게 통지하고 지방 법원장에게 그 사실을 신고해야한다.,1,,오류,실행오류,,[],,0,N,N,0,,,0,,,[],indeterminate,out_of_scope,,문제 stem의 핵심 법령 또는 판례 주제가 현재 Vector Store 대상에 없음,review_required,2024년 시험 정답과 2026년 현행 Vector Store 법령 사이의 개정 영향은 별도 역사 법령 대조 없이는 확정할 수 없음,APIConnectionError: Connection error.
passthrough-2026-09-10T161125_0900-d3ef0a0b,2026-09-10T16:11:25+09:00,00973143a683ada533d46e15bfdb5268443b4ceb,production_agent_passthrough,gpt-5.6-sol,2024,2차,1교시,공인중개사법령 및 중개실무,32,개업 공인 중개사가 구분 소유권의 목적인 건물을 매수하려는 중개 의뢰인에게｢집합 건물의 소유 및 관리에 관한 법률｣에 관하여 설명한 내용으로 옳은 것은?,일부의 구분 소유자만이 공용하도록 제공되는 것임이 명백한 공용 부분도 구분 소유자 전원의 공유에 속한다.,대지의 공유자는 그 대지에 구분 소유권의 목적인 1동의 건물이 있을 때에도 그 건물 사용에 필요한 범위의 대지에 대해 분할을 청구할 수 있다.,구분 소유자는 공용 부분을 개량하기 위해서 필요한 범위에서 다른 구분 소유자의 전유 부분의 사용을 청구할 수 있다.,전유 부분이 속하는 1동의 건물의 설치 또는 보존의 흠으로 인하여 다른 자에게 손해를 입힌 경우에는 그 흠은 전유 부분에 존재하는 것으로 추정한다.,대지 사용권이 없는 구분 소유자는 대지 사용권자에게 대지 사용권을 시가(時價)로 매도할 것을 청구할 수 있다.,3,,오류,실행오류,,[],,0,N,N,0,,,0,,,[],indeterminate,in_scope,집합건물의 소유 및 관리에 관한 법률 | 집합건물의 소유 및 관리에 관한 법률 시행령,문제 stem의 핵심 근거 법령이 현재 Vector Store 대상에 포함됨,review_required,2024년 시험 정답과 2026년 현행 Vector Store 법령 사이의 개정 영향은 별도 역사 법령 대조 없이는 확정할 수 없음,APIConnectionError: Connection error.
passthrough-2026-09-10T161125_0900-d3ef0a0b,2026-09-10T16:11:25+09:00,00973143a683ada533d46e15bfdb5268443b4ceb,production_agent_passthrough,gpt-5.6-sol,2024,2차,1교시,공인중개사법령 및 중개실무,33,"개업 공인 중개사가 중개 의뢰인에게 건물의 소유를 목적으로 한 토지 임대차를 중개하면서 임대인을 상대로 지상 건물에 대한 매수 청구권을 행사할 수 있는 임차인에 대하여 설명하였다. 이에 해당하는 자를 모두 고른 것은?(다툼이 있으면 판례에 따르며, 특별한 사정은 고려하지 않음) ㄱ. 종전 임차인이 신축한 건물을 매수한 임차인 ㄴ. 차임 연체를 이유로 계약을 해지당한 임차인 ㄷ. 건물을 신축하였으나 행정 관청의 허가를 받지 않은 임차인 ㄹ. 토지에 지상권이 설정된 경우 지상권자로부터 그 토지를 임차하여 건물을 신축한 임차인","ㄱ, ㄴ","ㄴ, ㄷ","ㄷ, ㄹ","ㄱ, ㄴ, ㄹ","ㄱ, ㄷ, ㄹ",5,,오류,실행오류,,[],,0,N,N,0,,,0,,,[],indeterminate,partial_scope,민법,관련 법률 조문은 일부 포함되지만 판례 또는 외부 절차법이 추가로 필요함,review_required,2024년 시험 정답과 2026년 현행 Vector Store 법령 사이의 개정 영향은 별도 역사 법령 대조 없이는 확정할 수 없음,APIConnectionError: Connection error.
passthrough-2026-09-10T161125_0900-d3ef0a0b,2026-09-10T16:11:25+09:00,00973143a683ada533d46e15bfdb5268443b4ceb,production_agent_passthrough,gpt-5.6-sol,2024,2차,1교시,공인중개사법령 및 중개실무,34,"개업 공인 중개사가 소유자 甲으로부터 X 주택을 임차한 ｢주택임대차보호법｣상 임차인 乙에게 임차권 등기 명령과 그에 따른 임차권 등기에 대하여 설명한 내용으로 옳은 것을 모두 고른 것은?(다툼이 있으면 판례에 따름) ㄱ. 법원의 임차권 등기 명령이 甲에게 송달되어야 임차권 등기 명령을 집행할 수 있다. ㄴ. 乙이 임차권 등기를 한 이후에 甲으로부터 X 주택을 임차한 임차인은 최우선 변제권을 가지지 못한다. ㄷ. 乙이 임차권 등기를 한 이후 대항 요건을 상실하더라도, 乙은 이미 취득한 대항력이나 우선변제권을 잃지 않는다. ㄹ. 乙이 임차권 등기를 한 이후에는 이행 지체에 빠진 甲의 보증금 반환 의무가 乙의 임차권 등기 말소 의무보다 먼저 이행되어야한다.","ㄴ, ㄷ","ㄱ, ㄴ, ㄹ","ㄱ, ㄷ, ㄹ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",4,,오류,실행오류,,[],,0,N,N,0,,,0,,,[],indeterminate,partial_scope,주택임대차보호법 | 주택임대차보호법 시행령,핵심 법령은 Vector Store에 있으나 문제에서 판례 판단도 요구함,review_required,2024년 시험 정답과 2026년 현행 Vector Store 법령 사이의 개정 영향은 별도 역사 법령 대조 없이는 확정할 수 없음,APIConnectionError: Connection error.
passthrough-2026-09-10T161125_0900-d3ef0a0b,2026-09-10T16:11:25+09:00,00973143a683ada533d46e15bfdb5268443b4ceb,production_agent_passthrough,gpt-5.6-sol,2024,2차,1교시,공인중개사법령 및 중개실무,35,"개업 공인 중개사가 X 토지를 공유로 취득하고자하는 甲, 乙에게 설명한 내용으로 옳은 것을 모두 고른 것은?(다툼이 있으면 판례에 따름) ㄱ. 甲의 지분이1/2, 乙의 지분이1/2인 경우, 乙과 협의 없이 X 토지 전체를 사용·수익하는 甲에 대하여 乙은 X 토지의 인도를 청구할 수 있다. ㄴ. 甲의 지분이2/3, 乙의 지분이1/3인 경우, 甲이 X 토지를 임대하였다면 乙은 그 임대차의 무효를 주장할 수 없다. ㄷ. 甲의 지분이1/3, 乙의 지분이2/3인 경우, 乙은 甲의 동의 없이 X 토지를 타인에게 매도할 수 없다.",ㄱ,ㄴ,"ㄱ, ㄷ","ㄴ, ㄷ","ㄱ, ㄴ, ㄷ",4,,오류,실행오류,,[],,0,N,N,0,,,0,,,[],indeterminate,out_of_scope,,핵심 민법 쟁점이 현재 Vector Store의 제한된 민법 조문 범위 밖임,review_required,2024년 시험 정답과 2026년 현행 Vector Store 법령 사이의 개정 영향은 별도 역사 법령 대조 없이는 확정할 수 없음,APIConnectionError: Connection error.
passthrough-2026-09-10T161125_0900-d3ef0a0b,2026-09-10T16:11:25+09:00,00973143a683ada533d46e15bfdb5268443b4ceb,production_agent_passthrough,gpt-5.6-sol,2024,2차,1교시,공인중개사법령 및 중개실무,36,"甲이 乙로부터 乙 소유의 X 주택을2020.1. 매수하면서 그 소유권 이전 등기는 자신의 친구인 丙에게로 해 줄 것을 요구하였다(이에 대한 丙의 동의가 있었음). 乙로부터 X 주택의 소유권 이전 등기를 받은 丙은 甲의 허락을 얻지 않고 X 주택을 丁에게 임대하였고, 丁은 X 주택을 인도받은 후 주민 등록을 이전하였다. 그런데 丁은 임대차 계약 체결 당시에 甲의 허락이 없었음을 알고 있었다. 이에 대하여 개업 공인 중개사가 丁에게 설명한 내용으로 틀린 것은?(다툼이 있으면 판례에 따름)",丙은 X 주택의 소유권을 취득할 수 없다.,乙은 丙을 상대로 진 정명의 회복을 위한 소유권 이전 등기를 청구할 수 있다.,甲은 乙과의 매매 계약을 기초로 乙에게 X 주택의 소유권 이전 등기를 청구할 수 있다.,丁은 甲 또는 乙에 대하여 임차권을 주장할 수 있다.,"丙은 丁을 상대로 임대차 계약의 무효를 주장할 수 없지만, 甲은 그 계약의 무효를 주장할 수 있다.",5,,오류,실행오류,,[],,0,N,N,0,,,0,,,[],indeterminate,out_of_scope,,문제의 근거 법령을 현재 Vector Store 대상 법령으로 확인할 수 없음,review_required,2024년 시험 정답과 2026년 현행 Vector Store 법령 사이의 개정 영향은 별도 역사 법령 대조 없이는 확정할 수 없음,APIConnectionError: Connection error.
passthrough-2026-09-10T161125_0900-d3ef0a0b,2026-09-10T16:11:25+09:00,00973143a683ada533d46e15bfdb5268443b4ceb,production_agent_passthrough,gpt-5.6-sol,2024,2차,1교시,공인중개사법령 및 중개실무,37,개업 공인 중개사가 중개 의뢰인에게｢주택임대차보호법｣ 상 계약 갱신 요구권에 관하여 설명한 것으로 옳은 것은?,임차인은 최초의 임대차 기간을 포함한 전체 임대차 기간이 10년을 초과하지 아니하는 범위에서 계약 갱신 요구권을 행사할 수 있다.,임차인뿐만 아니라 임대인도 계약 갱신 요구권을 행사할 수 있다.,임차인이 계약 갱신 요구권을 행사하여 임대차 계약이 갱신된 경우 임차인은 언제든지 임대인에게 계약 해지를 통지할 수 있다.,임차인이 계약 갱신 요구권을 행사하여 임대차 계약이 갱신된 경우 임대인은 차임을 증액할 수 없다.,임차인이 계약 갱신 요구권을 행사하려는 경우 계약 기간이 끝난 후 즉시 이를 행사하여야한다.,3,,오류,실행오류,,[],,0,N,N,0,,,0,,,[],indeterminate,in_scope,주택임대차보호법 | 주택임대차보호법 시행령,문제 stem의 핵심 근거 법령이 현재 Vector Store 대상에 포함됨,review_required,2024년 시험 정답과 2026년 현행 Vector Store 법령 사이의 개정 영향은 별도 역사 법령 대조 없이는 확정할 수 없음,APIConnectionError: Connection error.
passthrough-2026-09-10T161125_0900-d3ef0a0b,2026-09-10T16:11:25+09:00,00973143a683ada533d46e15bfdb5268443b4ceb,production_agent_passthrough,gpt-5.6-sol,2024,2차,1교시,공인중개사법령 및 중개실무,38,개업 공인 중개사가 상가 건물을 임차하려는 중개 의뢰인 甲에게｢상가건물임대차보호법｣의 내용에 관하여 설명한 것으로 틀린 것은?,甲이 건물을 인도받고｢부가 가치세 법｣에 따른 사업자 등록을 신청하면 그 다음 날부터 대항력이 생긴다.,확정일자는 건물의 소재지 관할 세무서장이 부여한다.,임대차 계약을 체결하려는 甲은 임대인의 동의를 받아 관할 세무서장에게 건물의 확정 일자 부여일 등 관련 정보의 제공을 요청할 수 있다.,甲이 거짓이나 그 밖의 부정한 방법으로 임차한 경우 임대인은 甲의 계약 갱신 요구를 거절할 수 있다.,건물의 경매 시 甲은 환가 대금에서 우선 변제권에 따른 보증금을 지급 받은 이후에 건물을 양수인에게 인도하면 된다.,5,,오류,실행오류,,[],,0,N,N,0,,,0,,,[],indeterminate,in_scope,상가건물 임대차보호법 | 상가건물 임대차보호법 시행령,문제 stem의 핵심 근거 법령이 현재 Vector Store 대상에 포함됨,review_required,2024년 시험 정답과 2026년 현행 Vector Store 법령 사이의 개정 영향은 별도 역사 법령 대조 없이는 확정할 수 없음,APIConnectionError: Connection error.
passthrough-2026-09-10T161125_0900-d3ef0a0b,2026-09-10T16:11:25+09:00,00973143a683ada533d46e15bfdb5268443b4ceb,production_agent_passthrough,gpt-5.6-sol,2024,2차,1교시,공인중개사법령 및 중개실무,39,개업 공인 중개사가 토지를 매수하려는 중개 의뢰인에게 분묘기지권에 관하여 설명한 내용으로 옳은 것을 모두 고른 것은?(다툼이 있으면 판례에 따름) ㄱ. 분묘기지권을 시효 취득한 사람은 시효 취득한 때부터 지료를 지급할 의무가 발생한다. ㄴ. 특별한 사정이 없는 한 분묘기지권자가 분묘의 수호와 봉사를 계속하는 한 그 분묘가 존속하는 동안은 분묘기지권이 존속한다. ㄷ. 분묘기지권을 취득한 자는 그 분묘기지권의 등기 없이도 그 분묘가 설치된 토지의 매수인에게 대항할 수 있다.,ㄴ,"ㄱ, ㄴ","ㄱ, ㄷ","ㄴ, ㄷ","ㄱ, ㄴ, ㄷ",4,,오류,실행오류,,[],,0,N,N,0,,,0,,,[],indeterminate,out_of_scope,,문제 stem의 핵심 법령 또는 판례 주제가 현재 Vector Store 대상에 없음,review_required,2024년 시험 정답과 2026년 현행 Vector Store 법령 사이의 개정 영향은 별도 역사 법령 대조 없이는 확정할 수 없음,APIConnectionError: Connection error.
passthrough-2026-09-10T161125_0900-d3ef0a0b,2026-09-10T16:11:25+09:00,00973143a683ada533d46e15bfdb5268443b4ceb,production_agent_passthrough,gpt-5.6-sol,2024,2차,1교시,공인중개사법령 및 중개실무,40,토지를 매수하여 사설 묘지를 설치하려는 중개 의뢰인에게 개업 공인 중개사가 장사 등에 관한 법령에 관하여 설명한 내용으로 옳은 것은?,개인 묘지를 설치하려면 그 묘지를 설치하기 전에 해당 묘지를 관할하는 시장 등에게 신고해야한다.,가족 묘지를 설치하려면 해당 묘지를 관할하는 시장 등의 허가를 받아야한다.,"개인 묘지나 가족 묘지의 면적은 제한을 받지만, 분묘의 형태나 봉분의 높이는 제한을 받지 않는다.","분묘의 설치 기간은 원칙적으로 30년이지만, 개인 묘지의 경우에는 3회에 한하여 그 기간을 연장할 수 있다.",설치 기간이 끝난 분묘의 연고자는 그 끝난 날부터 1개월 이내에 해당 분묘에 설치된 시설물을 철거하고 매장된 유골을 화장하거나 봉안해야한다.,2,,오류,실행오류,,[],,0,N,N,0,,,0,,,[],indeterminate,out_of_scope,,문제 stem의 핵심 법령 또는 판례 주제가 현재 Vector Store 대상에 없음,review_required,2024년 시험 정답과 2026년 현행 Vector Store 법령 사이의 개정 영향은 별도 역사 법령 대조 없이는 확정할 수 없음,APIConnectionError: Connection error.
